coid,year,elect1,elmon,elday,leftc,leftgs,lefts,leftv,rightc,rightgs,rights,rightv,tcdemc,tcdemgs,tcdems,tcdemv,mcdemc,mcdemgs,mcdems,mcdemv,centc,centgs,cents,centv,rwpc,rwpgs,rwpseat,rwpvote,llc,llgs,llseat,llvote
12,1990,0,0,0,50,32,37,36,0,0,19,19,50,36,36,35,50,36,36,35,0,0,9,9,0,0,0,0,0,0,4,4.5
12,1991,0,0,0,50,32,37,36,0,0,19,19,50,36,36,35,50,36,36,35,0,0,9,9,0,0,0,0,0,0,4,4.5
12,1992,0,0,0,50,32,37,36,0,0,19,19,50,36,36,35,50,36,36,35,0,0,9,9,0,0,0,0,0,0,4,4.5
12,1993,0,0,0,50,32,37,36,0,0,19,19,50,36,36,35,50,36,36,35,0,0,9,9,0,0,0,0,0,0,4,4.5
12,1994,1,5,3,43,27,35,34,18,16,25,24,25,9,26,26,25,9,26,26,15,8,14,14,0,0,0,0,0,0,3.3,3.5
12,1995,0,0,0,36,25,34,33,36,21,27,27,0,0,23,22,0,0,23,22,28,16,16,16,0,0,0,0,0,0,3.3,3.5
12,1996,0,0,0,36,24,34,33,36,20,27,27,0,0,23,22,0,0,23,22,29,16,16,16,0,0,0,0,0,0,3,4
12,1997,0,0,0,36,24,34,33,36,20,27,27,0,0,23,22,0,0,23,23,29,16,16,16,0,0,0,0,0,0,3,4
12,1998,1,5,6,36,26,37,36,38,22,29,28,0,0,27,26,0,0,27,26,27,13,13,13,0,0,0,0,0,0,5,5
12,1999,0,0,0,40,30,41,40,40,25,32,30,0,0,32,30,0,0,32,30,20,9,9,9,0,0,0,0,0,0,7,7
12,2000,0,0,0,40,30,41,40,40,25,32,30,0,0,32,30,0,0,32,30,20,9,9,9,0,0,0,0,0,0,7,7
12,2001,0,0,0,40,30,41,40,40,25,32,30,0,0,32,30,0,0,32,30,20,9,9,9,0,0,0,0,0,0,7,7
12,2002,1,5,15,20,15,35,34,43,29,35,35,28,15,31,29,28,15,31,29,10,5,7,7,9,17,17,17,0,0,7,7
12,2003,1,1,22,0,0,39,39,38,19,27,27,50,29,29,29,50,29,29,29,13,4,4,4,9,11,5,6,0,0,5,5
12,2004,0,0,0,0,0,39,39,38,19,27,27,50,29,29,29,50,29,29,29,13,4,4,4,0,0,5,6,0,0,5,5
12,2005,0,0,0,0,0,39,39,38,19,27,27,50,29,29,29,50,29,29,29,13,4,4,4,0,0,5,6,0,0,5,5
12,2006,1,11,22,0,0,39,39,38,19,27,27,50,29,29,29,50,29,29,29,13,4,4,4,0,0,5,6,0,0,5,5
12,2007,0,0,0,29,22,45,44,21,4,26,26,61,30,33,32,52,27,27,27,0,0,2,2,0,0,6,6,0,0,6,6
12,2008,0,0,0,38,22,45,44,13,4,26,26,50,27,33,32,50,27,27,27,0,0,2,2,0,0,6,6,0,0,6,6
12,2009,0,0,0,38,22,45,44,13,4,26,26,50,27,33,32,50,27,27,27,0,0,2,2,0,0,6,6,0,0,6,6
12,2010,1,6,9,29,11,42,41,22,13,36,36,60,23,26,26,50,21,21,21,0,0,5,5,0,0,11,11,0,0,7,7
12,2011,0,0,0,0,0,38,37,50,21,41,41,50,14,19,19,50,14,14,14,0,0,7,7,0,0,16,16,0,0,8,8
13,1950,0,0,0,0,0,42,47,100,48,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1951,1,9,1,0,0,41,47,100,59,59,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1952,0,0,0,0,0,38,46,100,62,62,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1953,0,0,0,0,0,38,46,100,62,62,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1954,1,11,13,0,0,39,46,100,61,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1955,0,0,0,0,0,44,44,100,56,56,44,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
13,1956,0,0,0,0,0,44,44,100,56,56,44,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
13,1957,1,11,30,0,0,44,44,100,55,55,44,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
13,1958,0,0,0,0,0,51,48,100,49,49,44,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
13,1959,0,0,0,0,0,51,48,100,49,49,44,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
13,1960,1,11,26,0,0,50,48,100,50,50,44,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
13,1961,0,0,0,0,0,43,43,100,57,57,48,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
13,1962,0,0,0,0,0,43,43,100,57,57,48,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
13,1963,1,11,30,0,0,43,43,100,57,57,48,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
13,1964,0,0,0,0,0,44,44,100,56,56,47,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
13,1965,0,0,0,0,0,44,44,100,56,56,47,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
13,1966,1,11,26,0,0,44,44,100,56,56,47,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
13,1967,0,0,0,0,0,44,41,100,55,55,44,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,1968,0,0,0,0,0,44,41,100,55,55,44,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
13,1969,1,11,29,0,0,44,41,100,55,55,44,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
13,1970,0,0,0,0,0,46,44,100,54,54,45,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
13,1971,0,0,0,0,0,46,44,100,54,54,45,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
13,1972,1,11,25,8,4,48,45,92,32,52,45,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
13,1973,0,0,0,100,63,63,50,0,0,37,42,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2
13,1974,0,0,0,100,63,63,50,0,0,37,42,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2
13,1975,1,11,19,92,56,61,47,8,4,39,42,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.2
13,1976,0,0,0,0,0,37,45,100,63,63,47,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.2
13,1977,0,0,0,0,0,37,45,100,63,63,47,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.2
13,1978,1,11,25,0,0,38,45,100,62,62,46,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2.4
13,1979,0,0,0,0,0,45,43,100,54,54,40,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,2.4
13,1980,0,0,0,0,0,45,43,100,54,54,40,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,2.4
13,1981,1,11,28,0,0,45,42,100,54,54,40,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0.2
13,1982,0,0,0,0,0,47,39,100,51,51,39,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0.2
13,1983,0,0,0,0,0,47,39,100,51,51,39,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0.2
13,1984,1,7,14,42,25,53,41,58,30,45,44,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0.2
13,1985,0,0,0,100,60,60,43,0,0,38,48,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0.2
13,1986,0,0,0,100,60,60,43,0,0,38,48,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0.2
13,1987,1,8,15,100,60,60,48,0,0,40,46,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0.1
13,1988,0,0,0,100,59,59,54,0,0,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
13,1989,0,0,0,100,59,59,54,0,0,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
13,1990,1,10,27,75,44,52,52,25,18,48,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8
13,1991,0,0,0,0,0,29,48,100,70,70,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.8
13,1992,0,0,0,0,0,29,48,100,70,70,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.8
13,1993,1,11,6,0,0,34,49,100,65,66,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,2,18.2
13,1994,0,0,0,0,0,48,52,100,50,52,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,18.2
13,1995,0,0,0,0,0,48,52,100,50,52,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,18.2
13,1996,1,10,12,0,0,46,49,97,45,53,46,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,9,0,0,4,16
13,1997,0,0,0,0,0,42,40,100,51,58,53,0,0,0,0,0,0,0,0,0,0,1,5,0,0,14,13,0,0,11,10
13,1998,0,0,0,0,0,42,40,100,48,58,53,0,0,0,0,0,0,0,0,0,0,1,5,0,0,14,13,0,0,11,10
13,1999,1,11,27,0,0,42,40,100,44,58,53,0,0,0,0,0,0,0,0,0,0,1,5,0,0,14,13,0,0,11,10
13,2000,0,0,0,100,49,55,53,0,0,44,42,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,4,0,0,14,13
13,2001,0,0,0,100,49,55,53,0,0,44,42,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,4,0,0,14,13
13,2002,1,7,27,100,47,54,53,0,0,43,41,0,0,0,0,0,0,0,0,0,0,7,8,0,0,11,11,0,0,9,10
13,2003,0,0,0,100,45,53,52,0,0,40,39,0,0,0,1,0,0,0,1,0,0,7,7,0,0,11,10,0,0,8,8
13,2004,0,0,0,100,45,53,52,0,0,40,39,0,0,0,1,0,0,0,1,0,0,7,7,0,0,11,10,0,0,8,8
13,2005,1,9,17,100,43,52,51,0,0,42,42,0,0,0,1,0,0,0,1,0,0,6,7,0,0,11,9,0,0,7,7
13,2006,0,0,0,100,42,53,48,0,0,48,46,0,0,0,1,0,0,0,1,0,0,5,6,0,0,9,8,0,0,5,6
13,2007,0,0,0,100,42,53,48,0,0,48,46,0,0,0,1,0,0,0,1,0,0,5,6,0,0,9,8,0,0,5,6
13,2008,1,11,8,100,32,52,47,0,12,49,48,0,0,0,1,0,0,0,1,0,0,4,5,0,0,7,7,0,0,6,6
13,2009,0,0,0,0,0,47,43,100,48,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7
13,2010,0,0,0,0,0,47,43,100,48,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7
13,2011,0,0,0,0,0,47,43,100,48,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7
14,1950,0,0,0,100,57,57,52,0,0,15,16,0,0,6,8,0,0,6,8,0,0,22,23,0,0,0,0,0,0,0,0
14,1951,0,0,0,100,57,57,52,0,0,15,16,0,0,6,8,0,0,6,8,0,0,22,23,0,0,0,0,0,0,0,0
14,1952,0,0,0,100,57,57,52,0,0,15,16,0,0,6,8,0,0,6,8,0,0,22,23,0,0,0,0,0,0,0,0
14,1953,1,10,12,100,56,56,52,0,0,16,16,0,0,7,8,0,0,7,8,0,0,21,22,0,0,0,0,0,0,0,0
14,1954,0,0,0,100,51,53,52,0,0,18,18,0,0,9,10,0,0,9,10,0,0,19,19,0,0,0,0,0,0,0,0
14,1955,0,0,0,100,51,53,52,0,0,18,18,0,0,9,10,0,0,9,10,0,0,19,19,0,0,0,0,0,0,0,0
14,1956,0,0,0,100,51,53,52,0,0,18,18,0,0,9,10,0,0,9,10,0,0,19,19,0,0,0,0,0,0,0,0
14,1957,1,10,7,100,52,52,52,0,0,18,18,0,0,9,10,0,0,9,10,0,0,19,20,0,0,0,0,0,0,0,0
14,1958,0,0,0,100,53,53,52,0,0,19,17,0,0,8,9,0,0,8,9,0,0,20,21,0,0,0,0,0,0,0,0
14,1959,0,0,0,100,53,53,52,0,0,19,17,0,0,8,9,0,0,8,9,0,0,20,21,0,0,0,0,0,0,0,0
14,1960,0,0,0,100,53,53,52,0,0,19,17,0,0,8,9,0,0,8,9,0,0,20,21,0,0,0,0,0,0,0,0
14,1961,1,9,11,100,52,52,51,0,0,19,18,0,0,9,9,0,0,9,9,0,0,20,20,0,0,0,0,0,0,0,0
14,1962,0,0,0,100,51,51,50,0,0,19,18,0,0,9,9,0,0,9,9,0,0,20,20,0,0,0,0,0,0,0,0
14,1963,0,0,0,92,46,51,50,3,1,19,18,2,1,9,9,2,1,9,9,4,2,20,20,0,0,0,0,0,0,0,0
14,1964,0,0,0,100,51,51,50,0,0,19,18,0,0,9,9,0,0,9,9,0,0,20,20,0,0,0,0,0,0,0,0
14,1965,1,9,12,75,38,50,50,10,7,20,18,5,2,9,9,5,2,9,9,10,6,21,20,0,0,0,0,0,0,0,0
14,1966,0,0,0,0,0,47,50,40,21,21,20,20,9,9,8,20,9,9,8,40,24,24,21,0,0,0,0,0,0,0,0
14,1967,0,0,0,0,0,47,50,40,21,21,20,20,9,9,8,20,9,9,8,40,24,24,21,0,0,0,0,0,0,0,0
14,1968,0,0,0,0,0,47,50,40,21,21,20,20,9,9,8,20,9,9,8,40,24,24,21,0,0,0,0,0,0,0,0
14,1969,1,9,7,0,0,48,50,40,20,20,20,20,9,9,8,20,9,9,8,40,23,23,21,0,0,0,0,0,0,0,0
14,1970,0,0,0,0,0,49,51,40,19,19,19,20,9,9,8,20,9,9,8,40,22,22,22,0,0,0,0,0,0,0,3.4
14,1971,0,0,0,83,41,49,51,7,2,19,19,3,2,9,8,3,2,9,8,7,3,20,22,0,0,0,0,0,0,0,3.4
14,1972,0,0,0,83,41,49,51,0,0,19,19,4,2,9,8,4,2,9,8,12,3,20,22,0,0,0,0,0,0,0,3.4
14,1973,1,9,9,25,10,49,49,0,0,20,20,20,7,10,9,20,7,10,9,55,14,18,21,0,0,2.6,5,0,0,10.3,11.2
14,1974,0,0,0,100,40,50,46,0,0,21,21,0,0,13,12,0,0,13,12,0,0,15,18,0,0,2.6,5,0,0,10.3,11.2
14,1975,0,0,0,100,40,50,46,0,0,21,21,0,0,13,12,0,0,13,12,0,0,15,18,0,0,2.6,5,0,0,10.3,11.2
14,1976,0,0,0,100,40,50,46,0,0,21,21,0,0,13,12,0,0,13,12,0,0,15,18,0,0,2.6,5,0,0,10.3,11.2
14,1977,1,9,11,100,43,50,46,0,0,23,23,0,0,13,11,0,0,13,11,0,0,13,17,0,0,0,1.9,0,0,1.3,4.2
14,1978,0,0,0,100,49,51,47,0,0,26,26,0,0,14,10,0,0,14,10,0,0,9,16,0,0,0,1.9,0,0,1.3,4.2
14,1979,0,0,0,100,49,51,47,0,0,26,26,0,0,14,10,0,0,14,10,0,0,9,16,0,0,0,1.9,0,0,1.3,4.2
14,1980,0,0,0,100,49,51,47,0,0,26,26,0,0,14,10,0,0,14,10,0,0,9,16,0,0,0,1.9,0,0,1.3,4.2
14,1981,1,9,14,75,38,50,46,25,8,29,29,0,0,13,10,0,0,13,10,0,0,9,14,0,0,2.6,4.5,0,0,2.6,4.9
14,1982,0,0,0,0,0,45,42,100,34,37,36,0,0,10,9,0,0,10,9,0,0,8,11,0,0,2.6,4.5,0,0,2.6,4.9
14,1983,0,0,0,0,0,45,42,77,34,37,36,13,8,10,9,13,8,10,9,10,4,8,11,0,0,2.6,4.5,0,0,2.6,4.9
14,1984,0,0,0,0,0,45,42,61,34,37,36,22,10,10,9,22,10,10,9,17,7,8,11,0,0,2.6,4.5,0,0,2.6,4.9
14,1985,1,9,8,0,0,46,43,60,33,36,35,22,10,10,9,22,10,10,9,18,8,8,11,0,0,1.3,3.7,0,0,3.8,5.5
14,1986,0,0,0,66,30,49,46,19,11,33,34,7,3,10,9,7,3,10,9,7,3,8,10,0,0,1.3,3.7,0,0,3.8,5.5
14,1987,0,0,0,100,45,49,46,0,0,33,34,0,0,10,9,0,0,10,9,0,0,8,10,0,0,1.3,3.7,0,0,3.8,5.5
14,1988,0,0,0,100,45,49,46,0,0,33,34,0,0,10,9,0,0,10,9,0,0,8,10,0,0,1.3,3.7,0,0,3.8,5.5
14,1989,1,11,10,75,34,49,46,10,6,34,34,8,2,10,9,8,2,10,9,8,2,8,10,0,0,13,13.3,0,0,10.3,11.3
14,1990,0,0,0,25,10,49,46,30,16,36,35,22,6,8,8,22,6,8,8,22,7,7,10,0,0,13.3,13,0,0,10.3,11.3
14,1991,0,0,0,100,38,49,46,0,0,36,35,0,0,8,8,0,0,8,8,0,0,7,10,0,0,13.3,13,0,0,10.3,11.3
14,1992,0,0,0,100,38,49,46,0,0,36,35,0,0,8,8,0,0,8,8,0,0,7,10,0,0,13.3,13,0,0,10.3,11.3
14,1993,1,9,12,100,39,49,46,0,0,33,32,0,0,8,8,0,0,8,8,0,0,10,10,0,0,6,6.3,0,0,7.9,8
14,1994,0,0,0,100,41,49,46,0,0,23,23,0,0,8,8,0,0,8,8,0,0,20,23,0,0,6,6.3,0,0,7.9,8
14,1995,0,0,0,100,41,49,46,0,0,23,23,0,0,8,8,0,0,8,8,0,0,20,23,0,0,6,6.3,0,0,7.9,8
14,1996,0,0,0,100,41,49,46,0,0,23,23,0,0,8,8,0,0,8,8,0,0,20,23,0,0,6,6,0,0,8,8
14,1997,1,9,15,75,31,48,45,0,0,25,25,12,4,10,9,12,4,10,9,13,3,18,20,0,0,8,9,0,0,7,7
14,1998,0,0,0,0,0,45,43,0,0,29,30,47,15,15,14,47,15,15,14,53,10,10,12,0,0,15,15,0,0,6,6
14,1999,0,0,0,0,0,45,43,0,0,29,30,47,15,15,14,47,15,15,14,53,10,10,12,0,0,15,15,0,0,6,6
14,2000,0,0,0,75,30,45,43,0,0,29,30,12,4,15,14,12,4,15,14,13,3,10,12,0,0,15,15,0,0,6,6
14,2001,1,9,10,75,30,41,42,13,6,31,31,8,3,14,13,8,3,14,13,4,1,9,11,0,0,15,15,0,0,8,7
14,2002,0,0,0,0,0,40,38,53,23,39,36,32,13,13,12,32,13,13,12,16,1,7,9,0,0,16,15,0,0,14,12
14,2003,0,0,0,0,0,40,38,53,23,39,36,32,13,13,12,32,13,13,12,16,1,7,9,0,0,16,15,0,0,14,12
14,2004,0,0,0,0,0,40,38,53,23,39,36,32,13,13,12,32,13,13,12,16,1,7,9,0,0,16,15,0,0,14,12
14,2005,1,9,12,20,11,41,39,40,17,38,36,24,10,12,11,24,10,12,11,17,3,8,10,0,0,18,17,7,2,13,11
14,2006,0,0,0,79,45,45,42,0,0,36,36,0,0,7,7,0,0,7,7,21,7,12,12,0,0,23,22,26,9,9,9
14,2007,0,0,0,79,45,45,42,0,0,36,36,0,0,7,7,0,0,7,7,21,7,12,12,0,0,23,22,26,9,9,9
14,2008,0,0,0,79,45,45,42,0,0,36,36,0,0,7,7,0,0,7,7,21,7,12,12,0,0,23,22,26,9,9,9
14,2009,1,9,14,79,45,45,42,0,0,42,40,0,0,7,7,0,0,7,7,21,7,11,12,0,0,23,22,25,9,9,8
14,2010,0,0,0,80,44,44,42,0,0,42,40,0,0,6,6,0,0,6,6,20,7,8,10,0,0,24,23,20,7,7,6
14,2011,0,0,0,80,44,44,42,0,0,42,40,0,0,6,6,0,0,6,6,20,7,8,10,0,0,24,23,20,7,7,6
15,1950,0,0,0,71,49,52,52,0,0,10,12,0,0,0,0,0,0,0,0,29,12,38,35,0,0,0,0,0,0,0,0
15,1951,0,0,0,93,49,52,52,0,0,10,12,0,0,0,0,0,0,0,0,7,3,38,35,0,0,0,0,0,0,0,0
15,1952,1,9,21,71,49,52,52,0,0,11,12,0,0,0,0,0,0,0,0,29,12,38,35,0,0,0,0,0,0,0,0
15,1953,0,0,0,71,48,50,50,0,0,14,14,0,0,0,0,0,0,0,0,29,11,36,35,0,0,0,0,0,0,0,0
15,1954,0,0,0,71,48,50,50,0,0,14,14,0,0,0,0,0,0,0,0,29,11,36,35,0,0,0,0,0,0,0,0
15,1955,0,0,0,71,48,50,50,0,0,14,14,0,0,0,0,0,0,0,0,29,11,36,35,0,0,0,0,0,0,0,0
15,1956,1,9,26,71,48,50,50,0,0,15,15,0,0,0,0,0,0,0,0,29,10,35,35,0,0,0,0,0,0,0,0
15,1957,0,0,0,71,46,48,48,0,0,18,18,0,0,0,0,0,0,0,0,29,8,33,35,0,0,0,0,0,0,0,0
15,1958,1,6,1,83,47,49,49,0,0,19,19,0,0,0,0,0,0,0,0,17,6,32,33,0,0,0,0,0,0,0,0
15,1959,0,0,0,100,48,50,50,0,0,20,20,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0
15,1960,1,9,18,100,48,50,51,0,0,19,19,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
15,1961,0,0,0,100,49,51,52,0,0,17,17,0,0,0,0,0,0,0,0,0,0,32,31,0,0,0,0,0,0,0,0
15,1962,0,0,0,100,49,51,52,0,0,17,17,0,0,0,0,0,0,0,0,0,0,32,31,0,0,0,0,0,0,0,0
15,1963,0,0,0,100,49,51,52,0,0,17,17,0,0,0,0,0,0,0,0,0,0,32,31,0,0,0,0,0,0,0,0
15,1964,1,9,20,100,49,51,52,0,0,16,16,0,0,0,1,0,0,0,1,0,0,32,31,0,0,0,0,0,0,0,0
15,1965,0,0,0,100,48,52,52,0,0,14,14,0,0,0,2,0,0,0,2,0,0,32,31,0,0,0,0,0,0,0,0
15,1966,0,0,0,100,48,52,52,0,0,14,14,0,0,0,2,0,0,0,2,0,0,32,31,0,0,0,0,0,0,0,0
15,1967,0,0,0,100,48,52,52,0,0,14,14,0,0,0,2,0,0,0,2,0,0,32,31,0,0,0,0,0,0,0,0
15,1968,1,9,15,100,50,53,52,0,0,13,14,0,0,0,2,0,0,0,2,0,0,31,31,0,0,0,0,0,0,0,0
15,1969,0,0,0,100,54,55,53,0,0,12,13,0,0,0,2,0,0,0,2,0,0,30,30,0,0,0,0,0,0,0,0
15,1970,1,9,20,100,52,54,52,0,0,12,13,0,0,0,2,0,0,0,2,0,0,32,32,0,0,0,0,0,0,0,0
15,1971,0,0,0,100,47,52,50,0,0,12,12,0,0,0,2,0,0,0,2,0,0,37,36,0,0,0,0,0,0,0,0
15,1972,0,0,0,100,47,52,50,0,0,12,12,0,0,0,2,0,0,0,2,0,0,37,36,0,0,0,0,0,0,0,0
15,1973,1,9,16,100,46,51,50,0,0,13,13,0,0,0,2,0,0,0,2,0,0,36,35,0,0,0,0,0,0,0,0
15,1974,0,0,0,100,46,51,50,0,0,13,13,0,0,0,2,0,0,0,2,0,0,36,35,0,0,0,0,0,0,0,0
15,1975,0,0,0,100,46,51,50,0,0,13,13,0,0,0,2,0,0,0,2,0,0,36,35,0,0,0,0,0,0,0,0
15,1976,1,9,19,75,34,50,49,8,4,16,16,0,0,0,2,0,0,0,2,16,9,36,35,0,0,0,0,0,0,0,0
15,1977,0,0,0,0,0,48,48,30,16,16,16,0,0,0,1,0,0,0,1,65,36,36,36,0,0,0,0,0,0,0,0
15,1978,0,0,0,0,0,48,48,32,16,16,16,0,0,0,1,0,0,0,1,64,36,36,36,0,0,0,0,0,0,0,0
15,1979,1,9,16,0,0,49,48,40,17,17,17,0,0,0,1,0,0,0,1,60,34,34,34,0,0,0,0,0,0,0,0
15,1980,0,0,0,0,0,50,49,40,21,21,20,0,0,0,1,0,0,0,1,60,29,29,29,0,0,0,0,0,0,0,0
15,1981,0,0,0,0,0,50,49,16,9,21,20,0,0,0,1,0,0,0,1,80,29,29,29,0,0,0,0,0,0,0,0
15,1982,1,9,19,25,12,51,50,0,0,22,21,0,0,0,1,0,0,0,1,70,22,27,27,0,0,0,0,0,0,0,1.7
15,1983,0,0,0,100,48,53,51,0,0,25,24,0,0,0,2,0,0,0,2,0,0,22,22,0,0,0,0,0,0,0,1.7
15,1984,0,0,0,100,48,53,51,0,0,25,24,0,0,0,2,0,0,0,2,0,0,22,22,0,0,0,0,0,0,0,1.7
15,1985,1,9,15,100,47,52,51,0,0,24,23,0,0,0,2,0,0,0,2,0,0,23,23,0,0,0,0,0,0,0,1.5
15,1986,0,0,0,100,46,51,51,0,0,22,21,0,0,0,2,0,0,0,2,0,0,27,29,0,0,0,0,0,0,0,1.5
15,1987,0,0,0,100,46,51,51,0,0,22,21,0,0,0,2,0,0,0,2,0,0,27,29,0,0,0,0,0,0,0,1.5
15,1988,1,9,18,100,45,52,52,0,0,21,20,0,0,0,2,0,0,0,2,0,0,26,28,0,0,0,0,0,0,5.7,5.5
15,1989,0,0,0,100,43,56,54,0,0,19,18,0,0,0,3,0,0,0,3,0,0,25,24,0,0,0,0,0,0,5.7,5.5
15,1990,0,0,0,100,43,56,54,0,0,19,18,0,0,0,3,0,0,0,3,0,0,25,24,0,0,0,0,0,0,5.7,5.5
15,1991,1,9,15,75,32,53,52,11,6,22,21,4,2,2,4,4,2,2,4,9,4,23,22,0,0,7.2,6.7,0,0,0,3.4
15,1992,0,0,0,0,0,44,46,44,23,30,29,15,7,7,7,15,7,7,7,35,18,18,18,0,0,7.2,6.7,0,0,0,3.4
15,1993,0,0,0,0,0,44,46,44,23,30,29,15,7,7,7,15,7,7,7,35,18,18,18,0,0,7.2,6.7,0,0,0,3.4
15,1994,1,9,18,25,12,48,48,42,6,28,27,14,2,7,6,14,2,7,6,14,15,17,17,0,0,0,1.2,0,0,5.2,5
15,1995,0,0,0,100,46,58,56,0,0,23,24,0,0,4,4,0,0,4,4,0,0,15,15,0,0,0,1.2,0,0,5.2,5
15,1996,0,0,0,100,46,58,56,0,0,23,24,0,0,4,4,0,0,4,4,0,0,15,15,0,0,0,1,0,0,5,5
15,1997,0,0,0,100,46,58,56,0,0,23,24,0,0,4,4,0,0,4,4,0,0,15,15,0,0,0,1,0,0,5,5
15,1998,1,9,20,100,44,57,55,0,0,23,24,0,0,6,6,0,0,6,6,0,0,14,14,0,0,0,1,0,0,5,5
15,1999,0,0,0,100,38,54,53,0,0,24,23,0,0,12,12,0,0,12,12,0,0,10,10,0,0,0,0,0,0,5,5
15,2000,0,0,0,100,38,54,53,0,0,24,23,0,0,12,12,0,0,12,12,0,0,10,10,0,0,0,0,0,0,5,5
15,2001,0,0,0,100,38,54,53,0,0,24,23,0,0,12,12,0,0,12,12,0,0,10,10,0,0,0,0,0,0,5,5
15,2002,1,9,15,100,39,54,53,0,0,22,21,0,0,11,11,0,0,11,11,0,0,12,12,0,0,0,0,0,0,5,5
15,2003,0,0,0,100,41,55,53,0,0,16,15,0,0,9,9,0,0,9,9,0,0,20,20,0,0,0,0,0,0,5,5
15,2004,0,0,0,100,41,55,53,0,0,16,15,0,0,9,9,0,0,9,9,0,0,20,20,0,0,0,0,0,0,5,5
15,2005,0,0,0,100,41,55,53,0,0,16,15,0,0,9,9,0,0,9,9,0,0,20,20,0,0,0,0,0,0,5,5
